,id,name,screen_name,location,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,statuses_count,language,topic,text,stance,count,Unnamed: 0,tweet_id,user_id,time,publishing_time,publishing_days,membership_age,membership_years,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anger,social,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,bio,drives,affiliation,achieve,power,reward,focuspast,focuspresent,focusfuture,relativ,motion,space,time.1,work,informal,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
531,1965826896.0,Johnny Thunda,jthunda65,,Deplorable from New England love my country Pres. Trump Liverpool Red Sox! and the B?€?s #MAGA #Deplorable #Patriot #Trump2020,17050.0,17540.0,6.0,10/17/2013 0:01,9754.0,,5974.0,en,hiring,wow when the kids that marched for less than $300.00 find out they're gonnna be pissed.,Weak Agreement,3.0,121.0,9.78e+17,1965826896.0,3/26/2018 0:17,39 days 09:47:33.000000000,39.0,1848 days 22:21:41.034922000,5.0,10,24.86,99.0,3.37,25.77,5.0,10.0,60.0,30.0,20.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,10.0
532,1673370270.0,tammyb,tambid1,,Serious Army Brat - lived in 7 countries; college educated HR Professional; TRUMP supporter; mom of a Libertarian millenial...,989.0,355.0,6.0,8/15/2013 0:15,45585.0,,57450.0,en,hiring,Soros has deep pockets and is desperate as the world is voting get out his global world order perps.....go ITALY....,Strong Agreement,4.0,122.0,9.78e+17,1673370270.0,3/25/2018 0:19,38 days 09:49:03.000000000,38.0,1911 days 22:08:11.034922000,5.0,16,84.57,50.0,95.6,25.77,16.0,6.25,87.5,50.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,6.25,18.75,12.5,6.25,6.25,0.0,18.75,12.5,12.5,6.25,6.25,6.25,12.5,6.25,6.25,6.25,12.5,0.0,12.5,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,18.75,0.0,6.25,6.25,0.0,6.25,18.75,6.25,0.0,0.0,0.0,6.25,6.25
533,7.4e+17,Alex Schmider,anderfinn,"Los Angeles, CA","Forbes #30Under30 | Now: Influencer Relations @grindr & @into | Alum: Senior Strategist, Transgender Media @glaad | 📩 alex@intomore.com",737.0,817.0,10.0,6/7/2016 0:23,8766.0,,3835.0,en,march,"Never been more heartbroken or inspired. Yesterday, we marched. Now, we #VoteThemOut. Thank you for leading.",Strong Agreement,3.0,0.0,9.78e+17,7.4e+17,3/25/2018 0:15,38 days 09:45:33.000000000,38.0,884 days 22:00:13.034922000,2.0,21,67.14,68.29,89.63,1.0,21.0,9.52,80.95,38.1,4.76,4.76,0.0,0.0,4.76,0.0,0.0,4.76,9.52,14.29,0.0,9.52,0.0,28.57,9.52,4.76,0.0,0.0,0.0,4.76,0.0,4.76,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,4.76,4.76,0.0,23.81,0.0,33.33,4.76,23.81,0.0,0.0,0.0,42.86,42.86,0.0,0.0,0.0,0.0,0.0
534,8.97e+17,👍,Alchemy363,,,768.0,3099.0,0.0,8/12/2017 0:23,26940.0,,31810.0,en,march,Now we do!,Weak Agreement,4.0,1.0,9.78e+17,8.97e+17,3/25/2018 0:17,38 days 09:47:21.000000000,38.0,453 days 21:59:28.034922000,1.0,16,4.85,99.0,99.0,99.0,4.0,37.5,93.75,50.0,18.75,18.75,0.0,6.25,0.0,0.0,0.0,0.0,6.25,6.25,12.5,6.25,6.25,12.5,6.25,6.25,0.0,0.0,6.25,18.75,12.5,6.25,0.0,18.75,0.0,25.0,6.25,6.25,0.0,6.25,6.25,6.25,0.0,0.0,0.0,18.75,12.5,6.25,6.25,0.0,12.5,12.5,0.0,31.25,6.25,0.0,18.75,6.25,0.0,43.75,25.0,12.5,0.0,0.0,0.0,6.25
535,583526180.0,Kim Bryant Roulias,goodthoughts65,"Forney, TX","Broker-Owner of independent Kim Roulias Realty. 7th-gen Texan, Davy Crockett descendant. SMU grad.Player of string instruments.Aunt,sister, @MyDogChocklit’s Mom",518.0,232.0,11.0,5/18/2012 0:06,5256.0,,3244.0,en,march,Did you see my sisterâs quilt in the march? #MarchForOurLives #MarchForOurLives sign,Weak Agreement,3.0,2.0,9.78e+17,583526180.0,3/26/2018 0:14,39 days 09:44:18.000000000,39.0,2365 days 22:16:58.034922000,6.0,3,1.0,99.0,98.01,25.77,3.0,0.0,100.0,100.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,33.33,0.0,0.0
536,2183268581.0,ID-Ten-T alert,ID10Talert,Gotham City,"2018, the year it all goes to hell",52.0,204.0,9.0,11/16/2013 0:14,1282.0,,3813.0,en,march,"Yeah, know where fox got that? Daily caller, Ben Shapiro lmao. Both are totally credible ",Neutral,3.0,3.0,9.78e+17,2183268581.0,3/26/2018 0:09,39 days 09:39:53.000000000,39.0,1818 days 22:09:06.034922000,4.0,13,82.0,93.79,99.0,25.77,6.5,23.08,76.92,38.46,15.38,15.38,7.69,7.69,0.0,0.0,0.0,7.69,7.69,7.69,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,7.69,7.69,0.0,0.0,0.0,7.69,7.69,0.0,30.77,0.0,7.69,0.0,0.0,0.0,23.08,0.0,0.0,7.69,0.0,0.0,15.38
537,23706604.0,Kat Dub,TheKatWill,"Cleveland, OH",,479.0,225.0,42.0,3/11/2009 0:02,39194.0,,54618.0,en,march,My son and I were there from Ohio! #EnoughIsEnough,Strong Agreement,4.0,4.0,9.78e+17,23706604.0,3/26/2018 0:16,39 days 09:46:15.000000000,39.0,3529 days 22:21:01.034922000,9.0,15,32.98,50.0,82.75,99.0,5.0,20.0,73.33,26.67,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,13.33,0.0,0.0,20.0,6.67,0.0,6.67,0.0,6.67,6.67,6.67,0.0,0.0,6.67,0.0,13.33,6.67,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,6.67,6.67,13.33,0.0,20.0,0.0,13.33,6.67,0.0,13.33,26.67,6.67,13.33,6.67,0.0,0.0,0.0
538,3419534985.0,Neilson Family,Meow4Panthers,"FIU Student/ Florida, USA",#NeverAgain #BlessChristinaGrimmie #ShesWithUs #BLM #NoDAPL #TheResistance #EndHumanTrafficking #SaveDolphins #ProtectWildlife #SayNo2Fur #ItsOnUs LuvKittys,2337.0,4999.0,34.0,8/13/2015 0:06,93118.0,,14488.0,en,march,"We marched from Bo Diddley Plaza, Gainesville, Florida! Thank you so much to the Speakers & the Students & the people of all ages who came out to march in support of #MarchForOurLives",Strong Agreement,5.0,5.0,9.78e+17,3419534985.0,3/26/2018 0:01,39 days 09:31:36.000000000,39.0,1183 days 22:17:01.034922000,3.0,9,4.38,13.32,58.07,25.77,4.5,11.11,77.78,66.67,22.22,22.22,22.22,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,11.11,0.0,11.11
539,46300326.0,KatieJ,clvergrl74,somewhere over the rainbow,"No more Fucks to give,  I don't say anything on Twitter that I wouldn't say to someone's face, animal lover, proud Army vet, and overall pain in the ass. #Deal",499.0,1650.0,9.0,6/11/2009 0:03,6669.0,,14349.0,en,march,Still marching in Wi!!!! #50milesmore,Strong Agreement,4.0,6.0,9.78e+17,46300326.0,3/27/2018 0:02,40 days 09:32:50.000000000,40.0,3437 days 22:20:14.034922000,9.0,31,99.0,97.31,60.4,99.0,15.5,25.81,87.1,45.16,9.68,6.45,0.0,3.23,0.0,0.0,3.23,9.68,22.58,0.0,3.23,3.23,0.0,9.68,0.0,0.0,3.23,0.0,6.45,6.45,6.45,0.0,0.0,12.9,0.0,3.23,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,9.68,3.23,3.23,3.23,3.23,3.23,6.45,0.0,22.58,3.23,6.45,3.23,3.23,0.0,19.35,0.0,6.45,0.0,3.23,0.0,9.68
540,8.65e+17,I'm a Stable Genius 2!🌊🌊🌊,Amusedandhappy,,#ImpeachTrump #resist #ABetterDeal #LosetheLostCause #FamiliesBelongTogether #ChangeThePolicy #juneteeth #NeverAgainIsNow #1MillionVeteransMarch,2774.0,3773.0,3.0,5/17/2017 0:15,33049.0,,26684.0,en,march,No Violence at any of #March4OurLives protests!!! How many times have this many people gathered together for change without any notable headlines of violence?!,Strong Agreement,3.0,7.0,9.78e+17,8.65e+17,3/26/2018 0:12,39 days 09:42:43.000000000,39.0,540 days 22:07:43.034922000,1.0,5,92.84,50.0,99.0,25.77,2.5,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,20.0
541,532749122.0,Sean Eichenberger,sean61987,,,0.0,9.0,0.0,3/22/2012 0:02,97.0,,168.0,en,march,"Virginia-based Digital Design & Imaging Service Inc., which uses aerial photos to calculate crowd sizes, reported the eventâs peak crowd size was at 202,796 people around 1 p.m., CBS News reported. The firm said the number's margin of error is 15 percent.",Neutral,4.0,10.0,9.78e+17,532749122.0,3/26/2018 0:04,39 days 09:34:15.000000000,39.0,2422 days 22:21:09.034922000,6.0,24,87.83,50.0,74.76,1.0,12.0,37.5,91.67,37.5,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,20.83,4.17,4.17,4.17,8.33,4.17,0.0,0.0,4.17,0.0,16.67,12.5,0.0,12.5,4.17,12.5,0.0,20.83,0.0,8.33,0.0,8.33,0.0,4.17,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,4.17,0.0,20.83,4.17,8.33,4.17,0.0,0.0,25.0,0.0,0.0,4.17,16.67,0.0,4.17
542,9.59e+17,Kelly Rowan  🇱🇷  #MAGAMARINE,KellyRowan12,,I am a terrible speller  once a Marine always a Jarhead   semper fi #MAGAVETERAN  god bless America. I am a proud POS,5655.0,6051.0,8.0,2/2/2018 0:00,7238.0,,15369.0,en,march,Fake news. About 210k people.,Strong Disagreement,3.0,11.0,9.78e+17,9.59e+17,3/26/2018 0:03,39 days 09:33:26.000000000,39.0,279 days 22:22:25.034922000,0.0,45,97.34,81.29,1.0,25.77,22.5,20.0,55.56,22.22,2.22,0.0,0.0,0.0,0.0,0.0,2.22,6.67,8.89,4.44,2.22,0.0,0.0,11.11,2.22,0.0,2.22,8.89,2.22,0.0,0.0,0.0,0.0,8.89,0.0,6.67,2.22,4.44,0.0,0.0,0.0,0.0,4.44,2.22,2.22,0.0,0.0,0.0,0.0,0.0,4.44,4.44,0.0,4.44,0.0,4.44,0.0,8.89,0.0,26.67,11.11,8.89,0.0,0.0,2.22,2.22
543,8.55e+17,John Anderson,BloodSpear528,"Florida, USA",Ravens/Orioles/Terrapins fan. Plays video games.,3.0,14.0,0.0,4/19/2017 0:18,8.0,,91.0,en,march,"Just gonna put this out there. The only thing gun control is going to do is take away the only thing people use to defend themselves, 99% of school shootings are with illegal firearms. Gun control won't stop those people",Weak Disagreement,4.0,12.0,9.79e+17,8.55e+17,3/27/2018 0:19,40 days 09:49:43.000000000,40.0,568 days 22:04:59.034922000,1.0,5,92.84,97.69,1.0,1.0,2.5,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
544,818434316.0,Hunter,hnterziggy,"Washington, DC",Washington DC —— New York 📍,2232.0,807.0,47.0,9/11/2012 0:23,60645.0,,68738.0,en,march,"Thank you for having us, proud to be apart of history. #NeverAgain #VoteThemOut",Strong Agreement,3.0,13.0,9.78e+17,818434316.0,3/27/2018 0:00,40 days 09:30:00.000000000,40.0,2249 days 21:59:39.034922000,6.0,40,58.47,69.14,15.86,2.89,13.33,15.0,85.0,55.0,12.5,2.5,0.0,0.0,0.0,2.5,10.0,5.0,15.0,12.5,10.0,0.0,2.5,27.5,0.0,0.0,0.0,2.5,0.0,2.5,0.0,2.5,0.0,7.5,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,5.0,2.5,0.0,15.0,7.5,15.0,7.5,5.0,2.5,2.5,2.5,12.5,5.0,2.5,0.0,0.0,2.5,2.5
545,750587130.0,Rosa Aida Grunbaum B,rositagb1958,,"Administrative Nutritionist;
Foodservice Design Consultant;
Translator-Interpreter English and Spanish",46.0,238.0,0.0,8/11/2012 0:03,916.0,,1982.0,es,march,Don't stop! Don't ever give up!,Strong Agreement,3.0,14.0,9.78e+17,750587130.0,3/26/2018 0:15,39 days 09:45:25.000000000,39.0,2280 days 22:19:35.034922000,6.0,13,82.0,98.93,63.54,99.0,6.5,23.08,84.62,53.85,15.38,15.38,0.0,7.69,0.0,0.0,0.0,0.0,23.08,15.38,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,15.38,15.38,0.0,0.0,15.38,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,15.38,7.69,7.69,0.0,0.0,0.0,15.38,0.0,15.38,0.0,7.69,7.69,0.0,0.0,30.77,7.69,7.69,0.0,0.0,0.0,15.38
546,8.39e+17,pinkbanana,pinkban76914449,,speaking out,284.0,201.0,2.0,3/7/2017 0:16,31779.0,,36586.0,en,march,"That's just DC!

AND 

MILLIONS MORE

Across the country!",Strong Agreement,7.0,15.0,9.78e+17,8.39e+17,3/26/2018 0:14,39 days 09:44:15.000000000,39.0,611 days 22:07:01.034922000,1.0,6,1.0,4.8,99.0,25.77,3.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,33.33,16.67,0.0,33.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,33.33,0.0,0.0,16.67,0.0,0.0,50.0,0.0,50.0,0.0,16.67,33.33,0.0,0.0,66.67,0.0,0.0,0.0,33.33,33.33,0.0
547,480684437.0,Triple F,TrFargo,"Dallas, TX","Longtime pro wrestling follower! Favorite active promotions: PWG, ROH, SHINE.  All-time favorite: WCCW! Doing my best to keep Mulkeymania alive!",96.0,56.0,1.0,2/1/2012 0:19,178.0,,3923.0,en,march,An imaging company just announced that your estimate is 4 times the number of people that actually showed up. Nice try!,Strong Disagreement,4.0,16.0,9.78e+17,480684437.0,3/26/2018 0:05,39 days 09:35:54.000000000,39.0,2472 days 22:03:45.034922000,6.0,9,45.11,50.0,58.07,25.77,4.5,22.22,88.89,55.56,11.11,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,11.11,11.11,11.11,0.0,11.11,11.11,11.11,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,22.22,0.0,22.22,0.0,0.0,0.0,33.33,0.0,0.0,0.0,22.22,11.11,0.0
548,1558436612.0,💕✿ᎳhᎥᏒᏞᎽ ᎶᎥᏒᏞ✿💕,TrumpsWirl,Retired US Army aviation pilot,"Retired Vet 24 years. Love God and Country.  Support our wounded vets. Never forget Gen. Flynn! 🇺🇸🇮🇱 

🚫No porn

#MAGA 
#VETS
#NRA
#CodeOfVets 
#TRUMPVILLE",8320.0,8061.0,23.0,6/30/2013 0:16,25204.0,,27691.0,en,march,Hahaha 850k? A joke? Yup!,Strong Disagreement,4.0,17.0,9.78e+17,1558436612.0,3/26/2018 0:03,39 days 09:33:52.000000000,39.0,1957 days 22:06:47.034922000,5.0,21,78.35,92.33,37.24,95.81,10.5,23.81,80.95,47.62,14.29,4.76,0.0,4.76,0.0,0.0,9.52,9.52,9.52,4.76,9.52,0.0,0.0,14.29,4.76,0.0,0.0,4.76,0.0,4.76,4.76,0.0,0.0,14.29,0.0,14.29,4.76,0.0,0.0,4.76,0.0,4.76,4.76,4.76,0.0,9.52,0.0,4.76,4.76,0.0,4.76,9.52,0.0,9.52,0.0,4.76,4.76,4.76,0.0,9.52,4.76,0.0,0.0,4.76,0.0,0.0
549,2430963199.0,Boondock Saint,The13th_Ghost,A nobody in the Twitterverse..,"Former USMC 5811(I used to teach this MOUT/cqb stuff)/5816 (SRT)/8531(pew pew)⚓ Metal, Punk and Tattoos ⚓

ن

♠Si Vis Pacem, Para Bellum♠",4777.0,4807.0,95.0,4/6/2014 0:20,30353.0,,60404.0,en,march,Nope......,Weak Disagreement,4.0,18.0,9.78e+17,2430963199.0,3/26/2018 0:02,39 days 09:32:50.000000000,39.0,1677 days 22:03:08.034922000,4.0,5,99.0,50.0,1.0,99.0,1.67,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,40.0,20.0,0.0,0.0
550,2798597559.0,Sandy,sandee51960,"deerfield beach, florida","mom fighting against bloody NRA, GOP & #NOTMYPRESIDENT! #NOMORESCHOOLSHOOTINGS, battling cancer, #bluewave NAMASTE",938.0,1697.0,63.0,10/1/2014 0:18,20930.0,,26720.0,en,march,"I showed up in Boca Raton, FL",Weak Agreement,3.0,19.0,9.78e+17,2798597559.0,3/26/2018 0:02,39 days 09:32:48.000000000,39.0,1499 days 22:04:42.034922000,4.0,1,1.0,1.0,1.0,25.77,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0
551,9.66e+17,NRA Boycott,NRABoycott,,Corporate partnerships help the NRA attract and make money. Let’s tell companies to sever their ties with the NRA. #neveragain #NRAboycott #boycottNRA,1617.0,30.0,12.0,2/21/2018 0:00,5383.0,,5893.0,en,march,Do you have an estimate for the total everywhere?,Neutral,4.0,20.0,9.78e+17,9.66e+17,3/25/2018 0:23,38 days 09:53:44.000000000,38.0,260 days 22:22:29.034922000,0.0,7,99.0,7.67,99.0,25.77,7.0,0.0,57.14,42.86,14.29,14.29,14.29,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,14.29,0.0,0.0,14.29,0.0,14.29,0.0,0.0,28.57,0.0,28.57,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0
552,22547450.0,Prezedu,prezedu,"Washington, DC. #USA","Global Educationalist; Presidential Scholar/Ranker; Pioneering: ""The World Institute of Presidency""; -- If U don't get it!!!; Get #Educated. #StudentsPower.",1422.0,2735.0,47.0,3/2/2009 0:22,4202.0,,21908.0,en,march,"So true that ""I was one of them"" #StudentsPower",Strong Agreement,4.0,21.0,9.78e+17,22547450.0,3/25/2018 0:19,38 days 09:49:43.000000000,38.0,3538 days 22:00:39.034922000,9.0,9,74.89,98.62,4.97,25.77,9.0,22.22,88.89,77.78,11.11,11.11,0.0,11.11,0.0,0.0,0.0,22.22,11.11,22.22,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,22.22,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,0.0,11.11,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0
553,26023931.0,Wriggles,ej4,,,49.0,238.0,0.0,3/23/2009 0:15,110.0,,30.0,en,march,We marched in Richmond,Weak Agreement,4.0,22.0,9.78e+17,26023931.0,3/25/2018 0:19,38 days 09:49:41.000000000,38.0,3517 days 22:07:44.034922000,9.0,9,1.0,50.0,4.97,99.0,9.0,11.11,100.0,66.67,33.33,22.22,11.11,0.0,0.0,11.11,11.11,0.0,11.11,11.11,11.11,11.11,0.0,11.11,11.11,0.0,0.0,11.11,0.0,11.11,11.11,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,33.33,0.0,0.0,0.0,0.0,0.0,11.11
554,2470661234.0,sallins station coffee,kavanaghwillia1,"Kildare, Ireland",,31.0,154.0,0.0,4/30/2014 0:10,483.0,,313.0,en,march,Ha ha PLANK try fiddle those FACTS ! Far more people in dc for this march than what was there for ur gawd awful inauguration,Strong Agreement,6.0,23.0,9.78e+17,2470661234.0,3/25/2018 0:15,38 days 09:45:42.000000000,38.0,1653 days 22:12:54.034922000,4.0,4,92.84,99.0,99.0,25.77,4.0,50.0,75.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,259103435.0,Brian Repa,bRedRep,,,19.0,86.0,4.0,3/1/2011 0:04,421.0,,2337.0,en,march,is the truth. Leftist protest and cry. Conservatives vote and work their asses off.,Strong Disagreement,4.0,24.0,9.78e+17,259103435.0,3/26/2018 0:03,39 days 09:33:40.000000000,39.0,2809 days 22:19:14.034922000,7.0,24,80.75,79.76,23.51,92.4,12.0,4.17,79.17,41.67,16.67,4.17,0.0,4.17,0.0,0.0,12.5,0.0,16.67,4.17,4.17,0.0,0.0,8.33,16.67,8.33,4.17,0.0,4.17,12.5,8.33,4.17,0.0,8.33,0.0,12.5,0.0,0.0,0.0,4.17,4.17,4.17,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,4.17,4.17,0.0,12.5,0.0,8.33,0.0,0.0,12.5,4.17,0.0,0.0,0.0,4.17,0.0,0.0
556,9.73e+17,John Meyer,JohnMey86222636,,,0.0,0.0,0.0,3/12/2018 0:16,58.0,,174.0,en,march,"You meant 200,000, right?",Weak Disagreement,4.0,25.0,9.79e+17,9.73e+17,3/27/2018 0:19,40 days 09:49:18.000000000,40.0,241 days 22:07:00.034922000,0.0,14,67.14,50.0,1.06,1.0,4.67,21.43,78.57,42.86,7.14,7.14,0.0,0.0,0.0,7.14,0.0,7.14,7.14,7.14,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,21.43,7.14,14.29,7.14,7.14,0.0,7.14,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,0.0,14.29,0.0,7.14,0.0,7.14,0.0,7.14,7.14,21.43,21.43,0.0,0.0,0.0,0.0,0.0
557,65064381.0,Pamela Simmons,pamelas469,Michigan,Bartender in west Michigan,1.0,10.0,0.0,8/12/2009 0:15,25.0,,13.0,en,march,This was just one city. There were marches in just about every major city in every state. There were MILLIONS who marched. Change is comin! Deal with it!,Strong Agreement,4.0,26.0,9.79e+17,65064381.0,3/27/2018 0:16,40 days 09:46:28.000000000,40.0,3375 days 22:07:55.034922000,9.0,5,51.43,99.0,99.0,25.77,5.0,0.0,60.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,40.0,20.0,0.0,0.0,0.0
558,21765409.0,shereelee21,LennardSbkohut,,"-A Disrupter- Partner: Smartgear-US. Bluetooth Accessories & Bus Dev/Marketing Consultant; Ventura LLC /Sweepspros, Promotion Mktg Co.",721.0,3214.0,59.0,2/24/2009 0:15,13933.0,,9681.0,en,march,"https://www.youtube.com/watch?v=2aQykuIaJVI&sns=em â¦
Amazing#studentstegisteringVoters #makeChange",Neutral,5.0,27.0,9.78e+17,21765409.0,3/26/2018 0:22,39 days 09:52:06.000000000,39.0,3544 days 22:07:27.034922000,9.0,28,28.22,63.97,74.76,25.77,5.6,10.71,85.71,53.57,10.71,0.0,0.0,0.0,0.0,0.0,10.71,0.0,14.29,14.29,17.86,0.0,0.0,14.29,0.0,0.0,3.57,7.14,7.14,0.0,0.0,0.0,0.0,3.57,0.0,10.71,0.0,3.57,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,3.57,0.0,25.0,3.57,14.29,0.0,0.0,0.0,17.86,10.71,0.0,0.0,7.14,0.0,0.0
