screen_name,text,stance,count
notbuyingthat54,"Shocked......

No...not even a bit!  This is #CNN @jaketapper @ChrisCuomo 

#ShameOnCNN 

#CNNTownHall",Strong Disagreement,1
notbuyingthat54,"Shocked......

No...not even a bit!  This is #CNN @jaketapper @ChrisCuomo 

#ShameOnCNN 

#CNNTownHall",Weak Disagreement,2
noyokono,"Youâre a real piece of work, pal.",Neutral,1
noyokono,"Youâre a real piece of work, pal.",Strong Disagreement,5
noyokono,"Youâre a real piece of work, pal.",Weak Disagreement,2
oOoMellieoOo,How are you on Twitter if you can't read?,Neutral,1
oOoMellieoOo,How are you on Twitter if you can't read?,Strong Disagreement,3
oOoMellieoOo,How are you on Twitter if you can't read?,Weak Disagreement,1
ohiohurst,Teaching children to be controlled sellouts.. Who would of thought? Not liberals.,Neutral,1
ohiohurst,Teaching children to be controlled sellouts.. Who would of thought? Not liberals.,Strong Agreement,3
ohiohurst,Teaching children to be controlled sellouts.. Who would of thought? Not liberals.,Strong Disagreement,1
oldmsrebel,Nother bought and paid for organizers. Eat up by the commie medias.,Neutral,3
oldmsrebel,Nother bought and paid for organizers. Eat up by the commie medias.,Weak Agreement,1
oldmsrebel,Nother bought and paid for organizers. Eat up by the commie medias.,Weak Disagreement,1
outlawspades,"42. Create the impression that violence and insurrection are legitimate aspects of the American tradition; that students and special-interest groups should rise up and use ""united force"" to solve economic, political or social problems.",Neutral,2
outlawspades,"42. Create the impression that violence and insurrection are legitimate aspects of the American tradition; that students and special-interest groups should rise up and use ""united force"" to solve economic, political or social problems.",Strong Agreement,1
outlawspades,"42. Create the impression that violence and insurrection are legitimate aspects of the American tradition; that students and special-interest groups should rise up and use ""united force"" to solve economic, political or social problems.",Weak Agreement,2
pamelas469,This was just one city. There were marches in just about every major city in every state. There were MILLIONS who marched. Change is comin! Deal with it!,Neutral,1
pamelas469,This was just one city. There were marches in just about every major city in every state. There were MILLIONS who marched. Change is comin! Deal with it!,Strong Agreement,4
pammyjean7,This is exactly what it was rehearsed and he was coached.,Strong Agreement,5
patchestalk,"+ Make good, helping them rethink and see 1 universal sound science, so all can efficiently make changes needed, for all are needed to become a local, global and beyond mindful participant. Don't carry negative, redirect into resolving, thank you",Neutral,2
patchestalk,"+ Make good, helping them rethink and see 1 universal sound science, so all can efficiently make changes needed, for all are needed to become a local, global and beyond mindful participant. Don't carry negative, redirect into resolving, thank you",Weak Agreement,3
patgunn66,Has anyone verified that David Hogg or any of those kids are actually students at the school?,Neutral,3
patgunn66,Has anyone verified that David Hogg or any of those kids are actually students at the school?,Strong Agreement,2
paulaspaulatics,"$500,000 ""donated"" by George Clooney....for what purpose?",Neutral,1
paulaspaulatics,"$500,000 ""donated"" by George Clooney....for what purpose?",Strong Agreement,1
paulaspaulatics,"$500,000 ""donated"" by George Clooney....for what purpose?",Strong Disagreement,1
paulaspaulatics,"$500,000 ""donated"" by George Clooney....for what purpose?",Weak Agreement,2
pbarragan,The teenâs father pulled him from the town hall appearance -Not CNN! Stop spreading fake news! So in reality the father censored his own son.,Neutral,4
pbarragan,The teenâs father pulled him from the town hall appearance -Not CNN! Stop spreading fake news! So in reality the father censored his own son.,Strong Disagreement,2
pbarragan,The teenâs father pulled him from the town hall appearance -Not CNN! Stop spreading fake news! So in reality the father censored his own son.,Weak Agreement,1
pbarragan,The teenâs father pulled him from the town hall appearance -Not CNN! Stop spreading fake news! So in reality the father censored his own son.,Weak Disagreement,1
pbs0033,CNN should be ashamed of themselves these kids have been through so much to not let him speak his mind and his thoughts and to dictate what he is to say is not America freedom of speech you are supposed to be reporters not dictators we are in America freedom of speech,Neutral,1
pbs0033,CNN should be ashamed of themselves these kids have been through so much to not let him speak his mind and his thoughts and to dictate what he is to say is not America freedom of speech you are supposed to be reporters not dictators we are in America freedom of speech,Strong Agreement,5
pbs0033,CNN should be ashamed of themselves these kids have been through so much to not let him speak his mind and his thoughts and to dictate what he is to say is not America freedom of speech you are supposed to be reporters not dictators we are in America freedom of speech,Strong Disagreement,1
pbs0033,CNN should be ashamed of themselves these kids have been through so much to not let him speak his mind and his thoughts and to dictate what he is to say is not America freedom of speech you are supposed to be reporters not dictators we are in America freedom of speech,Weak Disagreement,1
pcommonsense,Truth,Strong Agreement,1
pcommonsense,Truth,Weak Agreement,4
pearlgirlonmaui,Wtf seriously you are an idiot,Strong Disagreement,4
pearlgirlonmaui,Wtf seriously you are an idiot,Weak Disagreement,1
penniryn,He is a paid actor.,Neutral,2
penniryn,He is a paid actor.,Strong Agreement,3
petefrt,"Why is media circling wagons on any criticism of leftist Parkland students?  

The left hopes to grow #Parkland into a national movement.  

Template: Mao's Cultural Revolution and the Chinese Red Guards #tcot https://www.britannica.com/topic/Red-Guards â¦ â¦",Neutral,1
petefrt,"Why is media circling wagons on any criticism of leftist Parkland students?  

The left hopes to grow #Parkland into a national movement.  

Template: Mao's Cultural Revolution and the Chinese Red Guards #tcot https://www.britannica.com/topic/Red-Guards â¦ â¦",Strong Agreement,3
petefrt,"Why is media circling wagons on any criticism of leftist Parkland students?  

The left hopes to grow #Parkland into a national movement.  

Template: Mao's Cultural Revolution and the Chinese Red Guards #tcot https://www.britannica.com/topic/Red-Guards â¦ â¦",Weak Agreement,3
petefrt,"Why is media circling wagons on any criticism of leftist Parkland students?  

The left hopes to grow #Parkland into a national movement.  

Template: Mao's Cultural Revolution and the Chinese Red Guards #tcot https://www.britannica.com/topic/Red-Guards â¦ â¦",Weak Disagreement,1
picassobox,You cannot be this moronic.  Did you bother to read the posting? It was for sales people selling pins and shit.  You clearly are daft beyond repair...,Strong Disagreement,4
picassobox,You cannot be this moronic.  Did you bother to read the posting? It was for sales people selling pins and shit.  You clearly are daft beyond repair...,Weak Disagreement,1
pinkban76914449,"That's just DC!

AND 

MILLIONS MORE

Across the country!",Neutral,1
pinkban76914449,"That's just DC!

AND 

MILLIONS MORE

Across the country!",Strong Agreement,7
poconomtn,If only all the money shelled out for these stupid protests over the past year were used to actually help people or solve something weâd be heading in the right direction,Strong Agreement,2
poconomtn,If only all the money shelled out for these stupid protests over the past year were used to actually help people or solve something weâd be heading in the right direction,Strong Disagreement,2
poconomtn,If only all the money shelled out for these stupid protests over the past year were used to actually help people or solve something weâd be heading in the right direction,Weak Agreement,2
poconomtn,If only all the money shelled out for these stupid protests over the past year were used to actually help people or solve something weâd be heading in the right direction,Weak Disagreement,2
politichick_,While their classmates are being buried they're flying first class and raking in the dough.,Neutral,2
politichick_,While their classmates are being buried they're flying first class and raking in the dough.,Weak Agreement,2
politichick_,While their classmates are being buried they're flying first class and raking in the dough.,Weak Disagreement,1
prezedu,"So true that ""I was one of them"" #StudentsPower",Strong Agreement,4
prezedu,"So true that ""I was one of them"" #StudentsPower",Weak Agreement,4
pridescarves,#PAID,Neutral,1
pridescarves,#PAID,Strong Agreement,2
pridescarves,#PAID,Weak Agreement,1
pridescarves,#PAID,Weak Disagreement,1
prodgeneric,@CNN is #FakeNews,Strong Agreement,3
prodgeneric,@CNN is #FakeNews,Strong Disagreement,1
prodgeneric,@CNN is #FakeNews,Weak Disagreement,1
rachel7remnant,No...CNN has no agenda...now that that's settled...can I interest you in the purchase of a bridge in Brooklyn?,Neutral,1
rachel7remnant,No...CNN has no agenda...now that that's settled...can I interest you in the purchase of a bridge in Brooklyn?,Strong Agreement,3
rachel7remnant,No...CNN has no agenda...now that that's settled...can I interest you in the purchase of a bridge in Brooklyn?,Weak Agreement,1
raisak715,CNN has their own little agenda socialist agenda they donât believe in freedom of speech they donât believe anyone that doesnât side with them to talk The most despicable station areas with so-called reporters thatâs not journalism looking for new jobs You should be,Neutral,4
raisak715,CNN has their own little agenda socialist agenda they donât believe in freedom of speech they donât believe anyone that doesnât side with them to talk The most despicable station areas with so-called reporters thatâs not journalism looking for new jobs You should be,Strong Agreement,2
raisak715,CNN has their own little agenda socialist agenda they donât believe in freedom of speech they donât believe anyone that doesnât side with them to talk The most despicable station areas with so-called reporters thatâs not journalism looking for new jobs You should be,Weak Agreement,2
rburrows87,@NickFromJersey,Neutral,5
rdarshi,"All of you were phenomenal!!! I live in Canada but I was so moved by your commitment, energy and eloquence. Hats off to you all!!!",Strong Agreement,4
rdarshi,"All of you were phenomenal!!! I live in Canada but I was so moved by your commitment, energy and eloquence. Hats off to you all!!!",Weak Agreement,1
realAndyCarmona,A fake news media outlet wanting a fake narrative?  SHOCKING!  #CNNTownHall #CNNFakeNews,Neutral,1
realAndyCarmona,A fake news media outlet wanting a fake narrative?  SHOCKING!  #CNNTownHall #CNNFakeNews,Strong Agreement,3
realAndyCarmona,A fake news media outlet wanting a fake narrative?  SHOCKING!  #CNNTownHall #CNNFakeNews,Weak Agreement,1
realWyattGurp,"His description is that of someone who is rehearsing what to say, rather than recalling from memory events witnessed. I mean really. No wonder Youtube is going censor happy, wtf is this!",Strong Agreement,5
realdeangoldman,Horrible movement. You're just a bunch of anti second amendment gun crooks. Please support legislation that will actually protect students and make a difference in our lives. @davidhogg111 won't even debate @KyleKashuv ..... that shows how partisan you all are!,Strong Disagreement,8
rebarnick9,Communist News Network,Neutral,1
rebarnick9,Communist News Network,Strong Agreement,3
rebarnick9,Communist News Network,Weak Agreement,3
rebarnick9,Communist News Network,Weak Disagreement,1
rebecca411926,Vote them out!,Strong Agreement,5
rebecca411926,Vote them out!,Weak Agreement,2
rebecca411926,Vote them out!,Weak Disagreement,1
rebekahkfreitas,"Anyone can create a Craigslist ad, you buffoon. Did you create this one? I bet you did.",Strong Disagreement,4
rebekahkfreitas,"Anyone can create a Craigslist ad, you buffoon. Did you create this one? I bet you did.",Weak Agreement,1
redbeard36,You do love your fake news,Strong Disagreement,1
redbeard36,You do love your fake news,Weak Agreement,1
redbeard36,You do love your fake news,Weak Disagreement,3
reluctantzealot,"The child is a school shooting survivor. 

Republicans attacking the child is shameful.

#shameonyou",Strong Disagreement,4
reluctantzealot,"The child is a school shooting survivor. 

Republicans attacking the child is shameful.

#shameonyou",Weak Disagreement,4
republiclvr,If only these teens & their parents were educated on Soros & how evil he is & the active role he played when he was a young child helping Hitler round up his Jewish neighbors during the 30's...maybe they would think twice about allowing their kids to be used by such evil?!,Strong Agreement,2
republiclvr,If only these teens & their parents were educated on Soros & how evil he is & the active role he played when he was a young child helping Hitler round up his Jewish neighbors during the 30's...maybe they would think twice about allowing their kids to be used by such evil?!,Weak Agreement,2
republiclvr,If only these teens & their parents were educated on Soros & how evil he is & the active role he played when he was a young child helping Hitler round up his Jewish neighbors during the 30's...maybe they would think twice about allowing their kids to be used by such evil?!,Weak Disagreement,1
republiclvr,Of course Soros ties. Did you miss Glenn Beck's chalkboard where he showed how almost every one of those radical orgs are funded by Soros $$ ? Research all of them. From ACORN to the TIDES Foundation his tentacles weave into every aspect of American life. It's why we're in deep,Strong Agreement,3
republiclvr,Of course Soros ties. Did you miss Glenn Beck's chalkboard where he showed how almost every one of those radical orgs are funded by Soros $$ ? Research all of them. From ACORN to the TIDES Foundation his tentacles weave into every aspect of American life. It's why we're in deep,Weak Agreement,1
republiclvr,Of course Soros ties. Did you miss Glenn Beck's chalkboard where he showed how almost every one of those radical orgs are funded by Soros $$ ? Research all of them. From ACORN to the TIDES Foundation his tentacles weave into every aspect of American life. It's why we're in deep,Weak Disagreement,1
robertjones3575,next time get your anti-NRA coaches to write your Leftist bullsh*t on CUE CARDS!!,Strong Agreement,5
rockinrobyn59,They're being used. Wonder if they know that.,Neutral,1
rockinrobyn59,They're being used. Wonder if they know that.,Strong Agreement,1
rockinrobyn59,They're being used. Wonder if they know that.,Weak Agreement,3
rockinrobyn59,Wow! His DAD is in the @FBI ??? The plot thickens. They picked out those kids 4 that interview pretty carefully didn't they?,Neutral,1
rockinrobyn59,Wow! His DAD is in the @FBI ??? The plot thickens. They picked out those kids 4 that interview pretty carefully didn't they?,Strong Agreement,4
rockon451,"The founding fathers gave you the 2nd amendment to protect the population of the US against a corrupt government or other county invading. Hitler said to conquer a county first disarm the population,founding fathers were wise donât give up this amendment. NWO are working for this",Neutral,4
rockon451,"The founding fathers gave you the 2nd amendment to protect the population of the US against a corrupt government or other county invading. Hitler said to conquer a county first disarm the population,founding fathers were wise donât give up this amendment. NWO are working for this",Strong Agreement,3
rockon451,"The founding fathers gave you the 2nd amendment to protect the population of the US against a corrupt government or other county invading. Hitler said to conquer a county first disarm the population,founding fathers were wise donât give up this amendment. NWO are working for this",Strong Disagreement,1
roharmon,I canât wait for their town hall on stopping illegal aliens from killing our children.,Neutral,3
roharmon,I canât wait for their town hall on stopping illegal aliens from killing our children.,Weak Agreement,2
roselinebandre,"@CNN is at it again, no surprises! #CNNisPropaganda #CNNisFakeNews #CNNCredibilityCrisis #CNNTownHall",Strong Agreement,4
roselinebandre,"@CNN is at it again, no surprises! #CNNisPropaganda #CNNisFakeNews #CNNCredibilityCrisis #CNNTownHall",Weak Agreement,1
rositagb1958,Don't stop! Don't ever give up!,Strong Agreement,3
rositagb1958,Don't stop! Don't ever give up!,Weak Agreement,2
rox525252,Its not about BANNING ALL GUNS!! ASSAULT WEAPONS are the MAIN http://Issue.NRA  propaganda and #45 that all weapons are wanted abandoned.,Neutral,2
rox525252,Its not about BANNING ALL GUNS!! ASSAULT WEAPONS are the MAIN http://Issue.NRA  propaganda and #45 that all weapons are wanted abandoned.,Strong Agreement,1
rox525252,Its not about BANNING ALL GUNS!! ASSAULT WEAPONS are the MAIN http://Issue.NRA  propaganda and #45 that all weapons are wanted abandoned.,Weak Agreement,3
rox525252,Its not about BANNING ALL GUNS!! ASSAULT WEAPONS are the MAIN http://Issue.NRA  propaganda and #45 that all weapons are wanted abandoned.,Weak Disagreement,2
rtbeliever,Wow. Itâs even worse than I dared to believe.,Neutral,1
rtbeliever,Wow. Itâs even worse than I dared to believe.,Strong Agreement,3
rtbeliever,Wow. Itâs even worse than I dared to believe.,Weak Agreement,2
rtbeliever,Wow. Itâs even worse than I dared to believe.,Weak Disagreement,2
runningnoodles,"Nor did CNN bother with little niceties like disclosing that Tapper used to be the spox for Handgun Control, Inc.",Strong Agreement,1
runningnoodles,"Nor did CNN bother with little niceties like disclosing that Tapper used to be the spox for Handgun Control, Inc.",Weak Agreement,3
runningnoodles,"Nor did CNN bother with little niceties like disclosing that Tapper used to be the spox for Handgun Control, Inc.",Weak Disagreement,1
runningsub4,"You guys canât negotiate.  I was paid $1,000",Neutral,4
runningsub4,"You guys canât negotiate.  I was paid $1,000",Strong Agreement,1
runningsub4,"You guys canât negotiate.  I was paid $1,000",Strong Disagreement,1
runningsub4,"You guys canât negotiate.  I was paid $1,000",Weak Agreement,2
rwwilmington,You should seek help.  Seriously attacking a high school kid.  What is your fucking problem.,Strong Agreement,1
rwwilmington,You should seek help.  Seriously attacking a high school kid.  What is your fucking problem.,Strong Disagreement,4
rycart98,"Awesome march! Now get out there and vote! Don't let the old white men who created these problems perpetuate these problems. In 2016:

70% of 18-29-yr olds DID NOT vote
60% of 30-44-yr DID NOT vote
Only 38% of 45-64 & just 15% of 65+ didn't vote

VOTE! It matters! #VoteThemOut",Strong Agreement,7
rycart98,"Awesome march! Now get out there and vote! Don't let the old white men who created these problems perpetuate these problems. In 2016:

70% of 18-29-yr olds DID NOT vote
60% of 30-44-yr DID NOT vote
Only 38% of 45-64 & just 15% of 65+ didn't vote

VOTE! It matters! #VoteThemOut",Weak Agreement,1
rzvsrm,I wouldnât be surprised if the cause of this party was born in the same living room by their parents.,Neutral,5
sammy_underwood,Things will change. Teachers will be trained and armed to protect our students.,Neutral,2
sammy_underwood,Things will change. Teachers will be trained and armed to protect our students.,Strong Disagreement,1
sammy_underwood,Things will change. Teachers will be trained and armed to protect our students.,Weak Agreement,1
sammy_underwood,Things will change. Teachers will be trained and armed to protect our students.,Weak Disagreement,1
sammyintheair,The FBI needs to be gutted,Strong Agreement,5
sample1_,"Where was David Hogg when the page was blank, he didn't notice the red flags or know how to report a threat? Where did he learn that at home?",Neutral,1
sample1_,"Where was David Hogg when the page was blank, he didn't notice the red flags or know how to report a threat? Where did he learn that at home?",Strong Agreement,2
sample1_,"Where was David Hogg when the page was blank, he didn't notice the red flags or know how to report a threat? Where did he learn that at home?",Strong Disagreement,1
sample1_,"Where was David Hogg when the page was blank, he didn't notice the red flags or know how to report a threat? Where did he learn that at home?",Weak Agreement,3
sample1_,"Where was David Hogg when the page was blank, he didn't notice the red flags or know how to report a threat? Where did he learn that at home?",Weak Disagreement,1
sandee51960,"I showed up in Boca Raton, FL",Neutral,1
sandee51960,"I showed up in Boca Raton, FL",Strong Agreement,1
sandee51960,"I showed up in Boca Raton, FL",Weak Agreement,3
sasmenot2022,"Finally a student with a brain, and one that was actually at the school and one of the  real hero's, not a mouth piece for CNN profiteering of the victims.",Neutral,1
sasmenot2022,"Finally a student with a brain, and one that was actually at the school and one of the  real hero's, not a mouth piece for CNN profiteering of the victims.",Strong Agreement,4
sasquatchtango,From Boston,Neutral,3
sasquatchtango,From Boston,Weak Agreement,2
schibes78,Looks like his daddy set up his son,Neutral,5
schibes78,Looks like his daddy set up his son,Strong Disagreement,1
schibes78,Looks like his daddy set up his son,Weak Agreement,1
schibes78,Looks like his daddy set up his son,Weak Disagreement,1
scoutsoutnow,"CNN staging another fake ""unprogramed"" town hall!",Neutral,1
scoutsoutnow,"CNN staging another fake ""unprogramed"" town hall!",Strong Agreement,6
scoutsoutnow,"CNN staging another fake ""unprogramed"" town hall!",Weak Disagreement,1
scrolling_2468,What were the LA numbers?,Neutral,5
sean61987,"Virginia-based Digital Design & Imaging Service Inc., which uses aerial photos to calculate crowd sizes, reported the eventâs peak crowd size was at 202,796 people around 1 p.m., CBS News reported. The firm said the number's margin of error is 15 percent.",Neutral,4
sean61987,"Virginia-based Digital Design & Imaging Service Inc., which uses aerial photos to calculate crowd sizes, reported the eventâs peak crowd size was at 202,796 people around 1 p.m., CBS News reported. The firm said the number's margin of error is 15 percent.",Strong Disagreement,1
sean61987,"Virginia-based Digital Design & Imaging Service Inc., which uses aerial photos to calculate crowd sizes, reported the eventâs peak crowd size was at 202,796 people around 1 p.m., CBS News reported. The firm said the number's margin of error is 15 percent.",Weak Agreement,1
sean61987,"Virginia-based Digital Design & Imaging Service Inc., which uses aerial photos to calculate crowd sizes, reported the eventâs peak crowd size was at 202,796 people around 1 p.m., CBS News reported. The firm said the number's margin of error is 15 percent.",Weak Disagreement,2
seargentluck,"Interesting how all the CNN students now have blue check twitter accounts w hundreds of thousands of followers and this patriot can't be found on twitter. Get out there Colton we need you. By the way, the Marines are looking for a few good men. ",Neutral,2
seargentluck,"Interesting how all the CNN students now have blue check twitter accounts w hundreds of thousands of followers and this patriot can't be found on twitter. Get out there Colton we need you. By the way, the Marines are looking for a few good men. ",Strong Agreement,3
seargentluck,"Interesting how all the CNN students now have blue check twitter accounts w hundreds of thousands of followers and this patriot can't be found on twitter. Get out there Colton we need you. By the way, the Marines are looking for a few good men. ",Weak Agreement,1
seargentluck,"Interesting how all the CNN students now have blue check twitter accounts w hundreds of thousands of followers and this patriot can't be found on twitter. Get out there Colton we need you. By the way, the Marines are looking for a few good men. ",Weak Disagreement,2
sfcgonzo,"A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.",Weak Agreement,1
sfcgonzo,"A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.",Weak Disagreement,4
shallit43,Just when you though the crazy Republicans couldn't go any lower...,Strong Agreement,1
shallit43,Just when you though the crazy Republicans couldn't go any lower...,Strong Disagreement,4
shallit43,Just when you though the crazy Republicans couldn't go any lower...,Weak Agreement,2
shallit43,Just when you though the crazy Republicans couldn't go any lower...,Weak Disagreement,1
sharon2go,A view from the crowd! #VoteThemOut,Strong Agreement,3
sharon2go,A view from the crowd! #VoteThemOut,Weak Agreement,2
sherrypool48,"Interesting they can be bought, $$$ thatâs what it is all about.",Strong Agreement,4
sherrypool48,"Interesting they can be bought, $$$ thatâs what it is all about.",Weak Agreement,3
sherrypool48,"Interesting they can be bought, $$$ thatâs what it is all about.",Weak Disagreement,1
shesapatriot,CNN wants only scripted questions. What a surprise!,Strong Agreement,3
shesapatriot,CNN wants only scripted questions. What a surprise!,Weak Disagreement,2
shirleyann6815,Buzzfeed confirms- lol,Strong Agreement,3
shirleyann6815,Buzzfeed confirms- lol,Strong Disagreement,1
shirleyann6815,Buzzfeed confirms- lol,Weak Disagreement,1
silverbfly,"Youngest CIA/FBI/CNN shill, or is he ? ",Strong Agreement,3
silverbfly,"Youngest CIA/FBI/CNN shill, or is he ? ",Weak Agreement,2
siriuskathleen1,"Anyone surprised.  They're using these ignorant children, passing them around like whores, just for their leftist political agenda.  That's what political, socialist pimps do.  The question is, where are their parents to protect them, or are they Socialist whores too?",Neutral,1
siriuskathleen1,"Anyone surprised.  They're using these ignorant children, passing them around like whores, just for their leftist political agenda.  That's what political, socialist pimps do.  The question is, where are their parents to protect them, or are they Socialist whores too?",Strong Agreement,2
siriuskathleen1,"Anyone surprised.  They're using these ignorant children, passing them around like whores, just for their leftist political agenda.  That's what political, socialist pimps do.  The question is, where are their parents to protect them, or are they Socialist whores too?",Weak Agreement,2
slpgn97,NAH!,Neutral,3
slpgn97,NAH!,Weak Disagreement,2
spab27,So much for âgrassroots.â,Strong Disagreement,1
spab27,So much for âgrassroots.â,Weak Agreement,2
spab27,So much for âgrassroots.â,Weak Disagreement,2
spectre2012,Where is the minority representation more black teenagers die from gun violence than anyone? #AllLivesMatter,Neutral,5
spudflyer,Holy Fuck!,Neutral,3
spudflyer,Holy Fuck!,Strong Disagreement,2
stevetefft,"The ""movement"" has officially been hijacked.",Neutral,2
stevetefft,"The ""movement"" has officially been hijacked.",Strong Agreement,1
stevetefft,"The ""movement"" has officially been hijacked.",Strong Disagreement,1
stevetefft,"The ""movement"" has officially been hijacked.",Weak Agreement,1
stillcrowing1,Soros all over this one,Neutral,2
stillcrowing1,Soros all over this one,Strong Agreement,1
stillcrowing1,Soros all over this one,Strong Disagreement,1
stillcrowing1,Soros all over this one,Weak Agreement,1
stripnotary,He should have gone and asked âwhy would you like me to read scripted question instead of my questions?â Live right there from stage,Strong Agreement,4
stripnotary,He should have gone and asked âwhy would you like me to read scripted question instead of my questions?â Live right there from stage,Weak Disagreement,1
stripnotary,He should have gone and askedwhy would you like me to read scripted question instead of my questions?Live right there from stage,Strong Agreement,2
stripnotary,He should have gone and askedwhy would you like me to read scripted question instead of my questions?Live right there from stage,Weak Agreement,1
summertime4evr,Imagine  planned parenthood being involved in something trying to save children .  Kind of an oxymoron,Neutral,2
summertime4evr,Imagine  planned parenthood being involved in something trying to save children .  Kind of an oxymoron,Strong Agreement,1
summertime4evr,Imagine  planned parenthood being involved in something trying to save children .  Kind of an oxymoron,Weak Agreement,2
summertime4evr,Imagine  planned parenthood being involved in something trying to save children .  Kind of an oxymoron,Weak Disagreement,1
ta193919632009,#Stasi #Gestapo #KGB #FBI,Neutral,4
ta193919632009,#Stasi #Gestapo #KGB #FBI,Strong Agreement,2
ta193919632009,#Stasi #Gestapo #KGB #FBI,Weak Agreement,2
ta2t2o,Hereâs hoping the prosecution uses your Twitter feed for your fraud case.,Strong Agreement,1
ta2t2o,Hereâs hoping the prosecution uses your Twitter feed for your fraud case.,Strong Disagreement,3
ta2t2o,Hereâs hoping the prosecution uses your Twitter feed for your fraud case.,Weak Disagreement,4
talkingdeer,No wonder they are called the Crap News Network.,Strong Agreement,3
talkingdeer,No wonder they are called the Crap News Network.,Strong Disagreement,1
talkingdeer,No wonder they are called the Crap News Network.,Weak Disagreement,1
tambid1,Soros has deep pockets and is desperate as the world is voting get out his global world order perps.....go ITALY....,Neutral,1
tambid1,Soros has deep pockets and is desperate as the world is voting get out his global world order perps.....go ITALY....,Strong Agreement,4
tasteofaz,do not doubt this for a second,Strong Agreement,4
tasteofaz,do not doubt this for a second,Weak Agreement,1
telepastor,Merchandising a protest. Ainât America great? Thatâs not exactly paying the protestors but hey somebodies gotta make a buck.,Neutral,1
telepastor,Merchandising a protest. Ainât America great? Thatâs not exactly paying the protestors but hey somebodies gotta make a buck.,Strong Disagreement,2
telepastor,Merchandising a protest. Ainât America great? Thatâs not exactly paying the protestors but hey somebodies gotta make a buck.,Weak Agreement,2
telepastor,Merchandising a protest. Ainât America great? Thatâs not exactly paying the protestors but hey somebodies gotta make a buck.,Weak Disagreement,3
terplet,Howâd you come up with this number?,Strong Disagreement,3
terplet,Howâd you come up with this number?,Weak Disagreement,2
texasbygrace,#ParklandStudentsSpeak not for all apparently. @cnn now picking on the elderly and kidos that won't have a hand pushing their #FakeNews narrative...,Neutral,2
texasbygrace,#ParklandStudentsSpeak not for all apparently. @cnn now picking on the elderly and kidos that won't have a hand pushing their #FakeNews narrative...,Strong Agreement,3
thePStauff,You're no account & can't count.,Strong Disagreement,2
thePStauff,You're no account & can't count.,Weak Disagreement,3
the_awk_christ,"If you all talk about how fake CNN is, then why care who they censor?",Weak Agreement,2
the_awk_christ,"If you all talk about how fake CNN is, then why care who they censor?",Weak Disagreement,3
thedenyseshow,"And there you go.....
#ParklandSchoolShooting",Neutral,5
thedenyseshow,"And there you go.....
#ParklandSchoolShooting",Strong Agreement,1
thedenyseshow,"And there you go.....
#ParklandSchoolShooting",Weak Agreement,1
thedenyseshow,"And there you go.....
#ParklandSchoolShooting",Weak Disagreement,1
thejohnsloman,"Dude, it was undoubtedly one of your cronies who posted that fake Craigslist ad.  Or was it you so that you could attempt to slime these noble youths?",Strong Disagreement,5
thewoman62,Follow the $ & it will lead to Obama's #MoveOn Hillary Clinton's #OnwardTogether funded by George Soros just as #BlackLivesMatter & #Anitfa that will get in on the act this summer during campaign season.,Neutral,1
thewoman62,Follow the $ & it will lead to Obama's #MoveOn Hillary Clinton's #OnwardTogether funded by George Soros just as #BlackLivesMatter & #Anitfa that will get in on the act this summer during campaign season.,Strong Agreement,3
thewoman62,Follow the $ & it will lead to Obama's #MoveOn Hillary Clinton's #OnwardTogether funded by George Soros just as #BlackLivesMatter & #Anitfa that will get in on the act this summer during campaign season.,Weak Agreement,1
tim_nicolai,"This will be shocking for Lucian, I know, but most interviewees being recorded get multiple cracks to say what they want to say because most people are, uh, nervous ordinary citizens.",Strong Agreement,1
tim_nicolai,"This will be shocking for Lucian, I know, but most interviewees being recorded get multiple cracks to say what they want to say because most people are, uh, nervous ordinary citizens.",Strong Disagreement,3
tim_nicolai,"This will be shocking for Lucian, I know, but most interviewees being recorded get multiple cracks to say what they want to say because most people are, uh, nervous ordinary citizens.",Weak Agreement,1
tim_nicolai,"This will be shocking for Lucian, I know, but most interviewees being recorded get multiple cracks to say what they want to say because most people are, uh, nervous ordinary citizens.",Weak Disagreement,3
tluvgolf,I see Soros  in these payments - he supports all events against our Constitution.,Neutral,1
tluvgolf,I see Soros  in these payments - he supports all events against our Constitution.,Strong Agreement,5
tluvgolf,I see Soros  in these payments - he supports all events against our Constitution.,Weak Agreement,1
tluvgolf,I see Soros  in these payments - he supports all events against our Constitution.,Weak Disagreement,1
tmstrausser,Why do they all look like Sally Kohn?,Neutral,3
tmstrausser,Why do they all look like Sally Kohn?,Strong Agreement,1
tmstrausser,Why do they all look like Sally Kohn?,Weak Disagreement,1
tobyismybaby,"Youâre a conspiracy thorist and have no credibility. And not even a real journalist. 
Btw, did you hear? Colton Haasâ
Dad admitted to doctoring the email exchanges with CNN? 

Your continual attacks on @NeverAgainMSD makes you seem jealous & envious of their influence.",Neutral,1
tobyismybaby,"Youâre a conspiracy thorist and have no credibility. And not even a real journalist. 
Btw, did you hear? Colton Haasâ
Dad admitted to doctoring the email exchanges with CNN? 

Your continual attacks on @NeverAgainMSD makes you seem jealous & envious of their influence.",Strong Agreement,1
